"rank","property_id","address","latitude","longitude","price","currency","bedrooms","bathrooms","area_sqft","land_area_sqft","listing_agent_name","listing_broker_name","other_agents","redfin_estimate","estimate_mortgage","days_on_market","year_built","property_type","property_style","sold_date","status","mls_number","image_urls","description","input_url","property_url","listing_page_url"
"561","527832","3869 Market St, Oakland, CA 94608","37.8296243","-122.2745382","1015000","USD","2","1","1176","3680","Travis Hill","Open Home Professionals Inc","","1036571","","","1912","Single Family Residential","","","Sold","40939463","https://ssl.cdn-redfin.com/photo/10/bigphoto/463/40939463_1.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","This is a ""Must See"" 1912 Classic Craftsman, single story gem bursting with old school charm with a flare of modern touches from top to bottom. This sophisticated remodeled bungalow is located 5 blocks from the MacArthur BART station with easy driving access to downtown San Francisco. This homestead has been completely restored with permits, no short cuts or expenses were spared with this renovation! Recent new foundation, roof, windows, electrical, plumbing, siding, insulation, concrete driveway, electric sliding gate, and landscaping. The spacious kitchen with eat-in is open and connected to the rear patio area. Natural light infuses the entire home, from the front porch and lovely living room with decorative fireplace, to its formal dining room and built-in cabinetry. There is a lovely connection to the back porch that overlooks the backyard/entertaining area where the afternoon sun pours in. Super convenient location; close to Temescal, Emeryville, and AC Transit.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/3869-Market-St-94608/home/527832","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-6"
"710","1096879","5885 Ocean View Dr, Oakland, CA 94618","37.8454925","-122.2457801","1355000","USD","2","2","1415","3824","Vivian Ho","eXp Realty of California","","1352944","","","1940","Single Family Residential","","","Sold","40938379","https://ssl.cdn-redfin.com/photo/10/bigphoto/379/40938379_3.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","Charming corner home features two bedroom, two bathroom. Freshly painted and ready for its next owner and their vision! Close to Rockridge BART and HWY 13. Short distance to College Ave eateries and shops. All information and images should be independently reviewed and verified for accuracy.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/5885-Ocean-View-Dr-94618/home/1096879","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-7"
"340","1031594","1906 106Th Ave, Oakland, CA 94603","37.740121","-122.161076","740000","USD","2","1.5","1631","4040","Christina Pineda","Exp Realty of California Inc.","Julie Yuan and Kenny Truong Team - eXp Realty of California","754488","","","1938","Single Family Residential","","","Sold","40934953","https://ssl.cdn-redfin.com/photo/10/bigphoto/953/40934953_0.jpg | | | | | | | | | | | | | | | | | | | | | | | | |","A charming 1.5 story in Durant Manor, San Leandro/Oakland border is a one of a kind. The home is full of natural light! New Carpet! Fresh Paint! New Sod! The original walkway arches flow from the living room to the dining room. The bright breakfast nook looks onto the front yard. Both (2) nicely sized bedrooms and (1) full bathroom are upstairs with nice sized closets. The lower level includes a full-size laundry area, half bath and oversized multi-purpose living space/additional bedroom with access to the backyard. The comfortable, 4,040 sq ft lot with new lawn, plus large detached patio for backyard décor, workshop, or future ADU? The long driveway provides additional parking that flows into a 2-car garage detached from the home. A great location with easy commute via 880, 580, BART, & Public Trans. This gem will shine with your special touch!","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/1906-106th-Ave-94603/home/1031594","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-4"
"684","1962795","3951 Huntington St, Oakland, CA 94619","37.7898858","-122.187753","1310000","USD","3","2","1649","5000","Jennie A. Flanigan","COMPASS","","1319067","","","1939","Single Family Residential","","","Sold","40942745","https://ssl.cdn-redfin.com/photo/10/bigphoto/745/40942745_1.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","Vintage, modern 1939 bungalow on a spacious corner lot in popular, convenient Upper Laurel. Stoll up your corner walkway surrounded by a young redwood, front lawn, flower beds. Charming front porch opens to entry, living room, dining full of light & charm: curved plaster ceilings, tiled fireplace, niche, built-in shelves, corner picture window. Open arched dining room. Kitchen: Tiled wall over quartz counters, white cabinets, mini-pantry, s/s sink, appliances. Open archway to family room: built-in bar, wall of glass windows, French doors to fenced, level, full of sun backyard: brick patio, lawn, flower/veggie beds. Bedrooms: primary suite over family room: mini-deck, ensuite bath: marble floors, tiled shower over tub (glass doors), vanity sink. Via front hall: 2 bedrooms (cedar-floor closets), bath (marble tile, glass door & tiled shower over tub, linen closet with w/d. Garage under house, work benches. Near Hwys 13 & 580, Laurel/Dimond shopping, urban paths, walks, parks, hikes.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/3951-Huntington-St-94619/home/1962795","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-7"
"176","1570622","288 Whitmore #327, Oakland, CA 94611","37.8336052","-122.2519622","595000","USD","1","1","785","","Andrea Chopp","Redfin","","602268","","","1976","Condo/Co-op","","02-04-2021","Sold","40943982","https://ssl.cdn-redfin.com/photo/10/bigphoto/982/40943982_1.jpg","For comp purposes only.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/288-Whitmore-St-94611/unit-327/home/1570622","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-2"
"358","785136","388 Santa Clara Ave #104, Oakland, CA 94610","37.813091","-122.248028","751000","USD","1","2","1071","","SHELLY FLYNN","BHG HIGHLAND PARTNERS","","683338","","","1988","Condo/Co-op","","","Sold","40943384","https://ssl.cdn-redfin.com/photo/10/bigphoto/384/40943384_1.jpg | | | | | | | | | | | | | | | | | | | | | | | |","Stunning & beautifully presented Grand Lake condo. Thoughtfully designed w/on-trend exposed wood beams, recessed lighting & gas fireplace. From the living area, access private covered patio through large glass slider. Kitchen is equipped w/stainless steel appliances, breakfast bar & granite countertops beside chic tile backsplash + stackable washer & dryer. Well-sized bedroom w/gorgeous en suite. Den might function as a bedroom or office w/its own tastefully designed full bath. Secure bldg w/interior access from gated garage + designated prkg & storage. Amazing location close to Lake Merritt w/nearby Grand, Lakeshore & Piedmont Ave shops & restaurants. Whole Foods & Trader Joe’s for convenient shopping. Easy access to freeways, SF Express Bus, Casual Carpool & BART. Walk Score of 95.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/388-Santa-Clara-Ave-94610/unit-104/home/785136","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-4"
"759","1716207","1849 Brentwood Rd, Oakland, CA 94602","37.8149022","-122.2059314","1510000","USD","3","2","1441","5508","Regina Jacobs","The GRUBB Company","","1547114","","","1948","Single Family Residential","","","Sold","40935188","https://ssl.cdn-redfin.com/photo/10/bigphoto/188/40935188_0.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","New listing. Sophisticated Upper Oakmore Traditional with elegant period details. The living room is spacious, light and airy and the built-in dining room seating provides a bright spot for everyday meals and celebratory dinners. The spectacular chef’s kitchen with large center island is sure to be the hub of the home. An easy outdoor flow extends through glass doors in the dining room and kitchen to the deck and beyond to an enviable outdoor space. On the upper level the main bedroom offers a generous amount of space along with built-in cabinets. The second bedroom looks onto the backyard enjoying a sense of privacy and peace. The hall bathroom has been thoughtfully designed with a large walk-in shower and separate tub. The lower level bedroom and a full bath offers endless possibilities, from guest suite to home office. The beautifully landscaped backyard is an urban oasis. This home has been lovingly maintained and sits on one of the best streets in the popular Oakmore neighborhood.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/1849-Brentwood-Rd-94602/home/1716207","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-7"
"447","885726","1815 34Th Ave, Oakland, CA 94601","37.7817443","-122.2215358","839500","USD","6","2.5","2566","5670","Tony Mendoza","Diversified RE Services","","841492","","","1910","Single Family Residential","","","Sold","40938148","https://ssl.cdn-redfin.com/photo/10/bigphoto/148/40938148_0.jpg | | | | | | | | | | | | | | | | | | | | |","Spacious 6 bedroom, 2.5 bath, 2-story hom in Fruitvale area. Home is being sold AS-IS. Large living,dining room and kitchen areas. Large attic. Newer furnace. Drive thru to back yard. Lots of parking space. Large backyard. Close to schools, shopping, Bart and 880. Home has lots of potential.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/1815-34th-Ave-94601/home/885726","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-5"
"548","763287","626 61St St, Oakland, CA 94609","37.8466517","-122.2663414","1000000","USD","2","1","1319","4160","DAVID SEYRANIAN","DISCOUNT BROKERS","","1022172","","","1922","Single Family Residential","","","Sold","40943666","https://ssl.cdn-redfin.com/photo/10/bigphoto/666/40943666_2.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | |","Opportunity Knocks. Spacious 2bd 1ba in Hot Location on quiet 61st Street near Bushrod Park! Property needs work/updates including Kitchen (Large with Nook), Bathroom, etc. but still has ""Old World Charm"" in Living and Dining Rooms with all the original wood work details including built-ins, light fixtures and hardwood floors. Downstairs features a large basement with Laundry and Attached Garage. Spacious, flat backyard. Many items have been done including New Sewer, New Breaker Panel, New Paint in/out. Sidewalk is certified. Comp roof age is unknown but not very old! This property is ready for your clients creative design touches to shine!!","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/626-61st-St-94609/home/763287","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-5"
"386","22963579","2932 Filbert St #2, Oakland, CA 94608","37.8210403","-122.2781933","775000","USD","2","2","1636","10938","ROBIN DONOVAN","RED OAK REALTY","Stephen Bloom - RED OAK REALTY","787376","","","1993","Condo/Co-op","","","Sold","40929935","https://ssl.cdn-redfin.com/photo/10/bigphoto/935/40929935_1.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","Italian Design Meets Live/Work Loft Thoughtful in every detail, this home is full of light and delight. You can use the entire 3 floors of space for your own, or rent the first floor (with a private entrance), and enjoy living on the upper floors. It's 2 bedroom, 2 baths, with 1,636 square feet of space. The soaring ceilings give room for your creativity, with electrical connections in the rafters for shop equipment. The high-design gourmet kitchen will entice you to forge fabulous, fun meals, then enjoy the custom home-theater experience, with 7.1 sound, projector and motorized screen. A private balcony off the kitchen is perfect for al fresco dining, or just enjoying an espresso. Remodeled with gleaming wood floors, updated bathrooms with porcelain-tile walls and Toto fixtures, this live/work loft condominium is ready for you to arrive.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/2932-Filbert-St-94608/unit-2/home/22963579","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-4"
"558","57180165","730 34Th St, Oakland, CA 94609","37.8239309","-122.2716592","1011897","USD","3","2.5","2205","3991","Courtney Cohan","COMPASS","","1175634","","","2015","Single Family Residential","","","Sold","40926331","https://ssl.cdn-redfin.com/photo/10/bigphoto/331/40926331_0.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","Unique loft-style 3 Bed/3 Bath Oakland home w/modern accents. Designed by acclaimed Baron Design & Associates. Open layout kitchen/dining/living area w/concrete slab flooring & wood ceiling. SS appliances & breakfast bar. Washer/dryer. Open staircase leading to 3 bedrooms upstairs, incl. master suite w/dual sinks and walk-in shower. Bonus office space upstairs w/window. Fenced backyard w/hot tub & tasteful landscaping – perfect place for to enjoy a cup of coffee, hit the hot tub with friends, or host a weekend BBQ. This smart home has EV charging, gigabit internet and is between Uptown, Temescal, and Emeryville; walk to Market Street & San Pablo Avenue, and 4 minute drive to Sprouts, Walgreens, CVS, and Oasis Food Market across Hwy 980. Quick access to Hwys 980 & 580. If you’re looking for one-of-a-kind, 730 34 th St. is it!","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/730-34th-St-94609/home/57180165","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-6"
